q_all,Q6_all,LSI_all,Sk_all,zeta_all,label_dbscan_gmm
0.9482969734951157,0.05055388613169974,0.0005704427567789524,0.9995218488309342,0.06981661915779114,1
0.9338767724383525,0.07124808570265168,0.0003337355533197745,0.999634984439905,0.055235713720321655,1
0.8879853215183898,0.053101859133433155,0.0009686567535503344,0.9998503365882325,0.026563137769699097,1
0.8561763990342096,0.06733961138547481,0.001490025476211354,0.9997826615039181,0.09332039952278137,1
0.6814576430479063,0.07759302213880817,0.00023800498106915316,0.9974195742410719,0.023192763328552246,0
0.6124700787294037,0.06404670193091426,0.0005080051160807464,0.9996356002753002,0.0023208260536193848,0
0.6275138298912686,0.0451391902294124,0.000512362167853766,0.9997350504364583,0.05953755974769592,0
0.641451785943301,0.01320964546066034,0.00017343799456714712,0.9999054228935507,0.010457277297973633,0
0.9699888868809281,0.042187821936284085,0.001990791081204424,0.999875493999364,0.10730108618736267,1
0.6710652397800563,0.05181580241829863,0.0014475783886222814,0.9993067319199012,-0.017113178968429565,0
0.8988655670050104,0.009585361427046697,0.0005272759576750019,0.9997385839399883,0.05813276767730713,1
0.6472716841416899,0.039563324545668896,0.0008216117912256493,0.9998300797196444,0.0782213807106018,0
0.8935075755813435,0.08023696060939782,0.0011082743139285145,0.999498263173821,0.08458128571510315,1
0.5676612619391661,0.05820227570733226,0.00012210495790341031,0.9985187755712027,0.038505107164382935,0
0.7304577959538289,0.06429803824303724,0.0008207757576517594,0.9998880106824046,0.07832005620002747,1
0.4691749407990782,0.043914093141914835,9.795476942721217e-05,0.9995475322034114,0.031450510025024414,0
0.8151358123612894,0.038563416282260385,0.0004891114250236634,0.9994141453542018,0.051114559173583984,1
0.6208815166255501,0.017145428930254256,0.0001944942863993937,0.9992724034102288,0.043492257595062256,0
0.9694946652519285,0.03895669875920457,0.0019976811094834512,0.9999444211906966,0.10593795776367188,1
0.6477590679882795,0.09368597485525222,0.0001657572415173626,0.9977674714603498,-0.042629390954971313,-1
0.8233588717409537,0.10220663561071364,0.0008973646576795336,0.9997225971740974,0.07650512456893921,1
0.8461985086422985,0.012573576610868473,0.0006147516094863192,0.9999684703412465,0.07215070724487305,1
0.8843970904545553,0.08451028451762167,0.0009899872207464713,0.9999869061111958,0.08218970894813538,1
0.8657427445041792,0.07016413705814077,0.0013625608722183102,0.9990227932534524,0.0986320972442627,1
0.8675325237245541,0.0566353679678067,0.00022800455084260896,0.9993229565595481,0.009981811046600342,1
0.5724578322605489,0.044828234122004366,0.00027574737196886187,0.9989941076446265,-0.01885688304901123,0
0.9029033504202069,0.09868806728847991,0.0006230041750784921,0.9998705668661011,0.06920498609542847,1
0.80533249215962,0.05248214223181357,0.0006407841219141376,0.9994357896644916,0.07283490896224976,1
0.6196362743082826,0.02399057968234225,0.00027968021141973055,0.9957088287250133,0.040012359619140625,0
0.6787798953290971,0.05870653701511954,0.00012672063414028342,0.9995077544581429,0.018773913383483887,0
0.5668560803669352,0.0183520921902888,0.0003050890986605233,0.9985800610717297,0.04124400019645691,0
0.8492945972568947,0.026402879162999465,0.0011870980827934918,0.9989015337615087,0.09010389447212219,1
0.879833220949518,0.047089683915235804,0.0002502327866473506,0.9997216175276555,0.03220653533935547,1
0.4909748993193168,0.05716397174692794,8.418511584899295e-05,0.9996067991730139,-0.017985433340072632,0
0.5828813440467847,0.058997651779298894,0.00026564230772109455,0.9990584693903293,-0.030661433935165405,0
0.8278737044839017,0.09102912745309864,0.0007428259246884039,0.9998299390203428,0.07411107420921326,1
0.8591088528566311,0.03471697319462599,0.00021777826758246022,0.9983777582488126,0.027488648891448975,1
0.5512739109003285,0.06381136699137994,0.00019560513526472236,0.9968045289921977,0.04574704170227051,0
0.639300312673839,0.005908210059667482,0.000416138042892058,0.9996933358455969,0.055706799030303955,0
0.8148902418105993,0.024015178746010335,0.00019588574887419163,0.9977100848701689,-0.05904090404510498,-1
0.9164795529788878,0.1156236309270755,0.0009034337784149216,0.9990722749872615,0.026107341051101685,1
0.9320060766330086,0.0353162032806307,0.0004861166867370493,0.999656076755022,0.06732770800590515,1
0.8872773253362737,0.035525659497724654,0.0011794994390765257,0.9997113111218031,0.08589231967926025,1
0.8517986009951916,0.0657159780062883,0.00047594990088151157,0.9995677520942077,0.06773903965950012,1
0.7554391962268003,0.06307554499319494,0.00014999734311204254,0.9993251207231214,-0.002515137195587158,0
0.8722154160479326,0.10149634688680904,0.0018821692374775267,0.999739004492425,0.10570371150970459,1
0.801573870232532,0.06529422321268114,0.000491370604771113,0.9979146566487432,0.06455385684967041,1
0.71365128736533,0.05944531508750901,0.0002898590060373608,0.9991270758916255,0.05270269513130188,0
0.6414896136475949,0.045358504002047266,0.0005407393783990244,0.9959736975715072,0.0663977563381195,0
0.6754573965640132,0.05805207801302262,0.00012584283281547926,0.9980585490039438,0.007989108562469482,0
0.7681139263490504,0.07075578855675471,0.0005132073175320117,0.9995021051964464,0.06083118915557861,1
0.5596366241358974,0.018725169742788098,9.094431573020145e-05,0.9984577687617685,0.006028860807418823,0
0.810580690135705,0.05567369985682097,0.0007367553123044246,0.9998739823046551,0.0743786096572876,1
0.7823770003256159,0.07599500836942473,0.00062483508569251,0.9999631573406287,0.06674003601074219,1
0.5632050775246711,0.03666306842540964,0.0002038522520850386,0.9998883751576085,0.04387965798377991,0
0.7720304088133174,0.016833669212693345,0.0007879979537796089,0.9996223423863312,0.08014962077140808,1
0.6719656214197647,0.09049125531407629,0.00017967932691724674,0.9997259352407609,0.04238384962081909,0
0.8316492224216243,0.12771990417518791,0.00028436390413008914,0.9996955706963154,0.04944181442260742,1
0.926595706364056,0.050957662902464985,0.00035962156052512736,0.9996202503812648,0.05573359131813049,1
0.8097120613649669,0.07963316269165509,0.000113271613446553,0.9996735440337967,0.03136390447616577,1
0.7883735315116971,0.07654677332698218,0.000649710053649386,0.999882877030626,0.06118583679199219,1
0.6458344034028982,0.0961608839567133,0.00045749223409856653,0.9991111200283236,0.03381061553955078,0
0.8403437935793583,0.08090034816668801,0.001587439946562199,0.9998440380585176,0.10761085152626038,1
0.4817916576716035,0.08302414613559665,0.00040315865145595817,0.9995471719657643,-0.00043252110481262207,0
0.7994329140581253,0.051260052497235066,0.0004890346691210823,0.9998861902597816,-0.004485219717025757,0
0.5072397694729702,0.09638525400006838,0.0003373531757610879,0.9997290804870308,0.05712422728538513,0
0.7405837228873733,0.040307739730398515,0.0005775873118105324,0.9996899805388221,0.06723731756210327,1
0.7587958762629325,0.07978053666042327,0.000445616046804314,0.9991826620422729,0.06323826313018799,1
0.7488313470103514,0.06257813045071324,0.0007245349673785739,0.999778978374262,0.07556480169296265,1
0.5942537931078186,0.022153715013682355,0.0003392919728787547,0.9993826625717556,0.04479995369911194,0
0.316245867902083,0.037440378932190405,0.0002544522400295679,0.9941971425227148,0.030489295721054077,-1
0.9369823281526999,0.04302261370758286,0.00020132000694851452,0.9995845912205402,0.030678540468215942,1
0.6246294997080483,0.031179405984467248,0.0003884086902467792,0.9996717508823394,0.05160921812057495,0
0.7959286133981156,0.04848923004722456,0.0005296020095430817,0.9996166703116157,0.0014042854309082031,0
0.631028904754031,0.09500646816721868,0.0004209509351462447,0.9998944801157214,0.060196518898010254,0
0.8724985325339305,0.03910602521223331,0.0005542480215159883,0.9995665116815001,0.06920179724693298,1
0.79223435158402,0.06209754358160572,0.00016769398836755835,0.9985766499368837,0.007459789514541626,1
0.5944809770510749,0.06101422827539713,0.0002964553345659482,0.9978171021523381,0.021546930074691772,0
0.3353894606113793,0.02223323007365116,0.00014178745118677229,0.9968859619932783,0.04151272773742676,-1
0.9078896305541554,0.028946276750313304,0.0002630908237581695,0.9995608508148742,0.006279706954956055,1
0.8983332620868008,0.06652447809860237,0.0014930230016134693,0.9996463891971421,0.09642651677131653,1
0.8493008790586754,0.011160142834996308,8.248366037724208e-05,0.9981516586857797,0.005883157253265381,1
0.4805799586834931,0.0725959954837234,0.0005636183910027675,0.9995112334113372,-0.0008596479892730713,0
0.9434001146002137,0.09488642282185517,0.0005266601134432138,0.9992405802663392,0.004559725522994995,1
0.8835585690693648,0.03252835037347557,0.0002757720197818259,0.998673082758072,0.025582969188690186,1
0.8464621464155918,0.050738352715285956,0.0003982903217040956,0.9993847346947364,0.05582833290100098,1
0.5487767452378155,0.04330472942445797,5.078953074200143e-05,0.9979524061013995,0.011046886444091797,0
0.7069068626358499,0.0258965091319066,0.0005704736556920409,0.9991808473806161,0.022563695907592773,0
0.9281041004336199,0.05171050899942164,0.0003079474823780259,0.99956638356867,0.05240634083747864,1
0.5323228284288426,0.10186369698525159,0.00017678164639494212,0.9996929607258861,0.018616318702697754,0
0.7945417807605626,0.03459710137633888,0.00030072619661663456,0.9994831154133,0.05566829442977905,1
0.7153500723256206,0.07754704743818222,0.00021826255917516908,0.9980295643436098,0.009333878755569458,0
0.878035922072488,0.051659131215672234,0.001086295975275764,0.9997287217442684,0.08256518840789795,1
0.7088559414914115,0.03274198783764611,0.0003219934207541542,0.9989793931374442,0.03543958067893982,0
0.6958305897518404,0.019335796340198448,0.00015407837992795497,0.9996023541810213,0.018581092357635498,0
0.6489171896041726,0.0627098731262428,0.00039234459188238385,0.9995354417925862,0.011894017457962036,0
0.9017233991034938,0.021909519167029063,0.0007700694616601883,0.9999199172643931,0.07818102836608887,1
0.8241144400419992,0.05981679191125539,0.0021468080493680652,0.9998748692685318,0.11163759231567383,1
0.847484057237013,0.0799642043990089,0.00043827706322701937,0.9993420202949164,0.010527193546295166,1
0.8859859903563817,0.025864484796989207,0.0002827021488702286,0.9981087998259018,0.02178400754928589,1
0.4870070552819815,0.04679475569322253,8.970786846042243e-05,0.9977120802319442,0.03396442532539368,0
0.2897320564318485,0.016555616838264637,1.368533573605409e-05,0.9991934292624667,-0.011377334594726562,-1
0.8235550790129678,0.0334502571325109,0.00019999649986003593,0.9998147379224818,0.036028653383255005,1
0.8575998837015584,0.022060565670610172,0.00022259727405057102,0.9984670988420358,0.013946354389190674,1
0.740546900445672,0.04133995895960498,0.00016154932968381885,0.9993244450173122,0.02165248990058899,0
0.6516732532068419,0.04323476120663324,0.0003245653736987464,0.998487657382566,0.016713500022888184,0
0.8897200218861965,0.02682724621790841,0.0008627589482296116,0.9999775803833119,0.0775124728679657,1
0.8314880205221638,0.015488261346571858,0.000788308863306284,0.9998426004588549,0.07622203230857849,1
0.8571555493396236,0.06584878177845326,0.00016652981662032836,0.9995805242234489,0.008804798126220703,1
0.4648208925289723,0.05698016273008332,0.0005266451437587874,0.9993462908513812,0.06966149806976318,-1
0.7115623419560515,0.0718587234438185,0.0003494391953760544,0.9992049322843779,-0.012410670518875122,0
0.9252330522349874,0.013520789983535089,0.0005347776050601994,0.9997484519144337,0.05569809675216675,1
0.923610876229319,0.04305373351228623,0.00029987584258130086,0.9989661694751392,0.04827749729156494,1
0.7772366940800415,0.034797937178547386,0.00019011716541186274,0.9990383481792886,0.039254575967788696,1
0.681261779674924,0.02095869067890943,0.0002930543551517165,0.9999447010467937,0.050987422466278076,0
0.5637631006906205,0.05344763141137237,0.0004882961897420301,0.994546717536923,0.06504309177398682,0
0.6701010074538093,0.03996213318215931,0.0001630261935388697,0.998773014602931,0.007994204759597778,0
0.6907253440068792,0.019941840196936,0.0006765069775011767,0.9999217243221172,0.07044434547424316,0
0.816373068754146,0.02851867277218923,0.00021904191188533892,0.9971910901825433,0.048304080963134766,1
0.8434153762301388,0.10122602968792901,0.0006690872070775652,0.999577569545834,-0.012977510690689087,1
0.8211192538952043,0.024279389291406252,0.0005037907875973247,0.9997885396942268,0.0023553669452667236,1
0.7312311039526,0.03374622992918686,0.00012010172429131882,0.9998850860810036,0.03677436709403992,0
0.7412024045002293,0.12193654581582751,0.00022110830930835603,0.9998623605440491,0.027367115020751953,0
0.9038283713964669,0.03482354387812259,0.0003677296128100761,0.9999325427853865,0.031891971826553345,1
0.819723594283853,0.013247877608693344,0.0019714907193828513,0.9996951081707378,0.11038246750831604,1
0.584785793494205,0.08116857827047129,0.0009744340443256762,0.9995714955461683,0.08653408288955688,0
0.9629841314421146,0.012092892748627985,6.267953368049245e-05,0.9993132368863673,0.02104008197784424,1
0.8176034183342402,0.022639600254600416,0.0003386447776127078,0.9996961333868435,-0.016100674867630005,0
0.7734782297801689,0.08134806411708928,0.00039255825643969895,0.99842992401986,-0.04432410001754761,-1
0.6458401578887452,0.053179021395105205,0.0003227877061856427,0.999559847769173,-0.00015944242477416992,0
0.34312061316992126,0.030390375375151536,9.09724556401864e-05,0.9988611673533457,-0.01193961501121521,-1
0.9768369336984299,0.0442291569216558,0.0009588733383600889,0.9988139174849652,0.08426907658576965,1
0.7110286914337949,0.016544403318001066,0.00042043621799779234,0.9990707589783779,0.05098152160644531,0
0.8706615157846492,0.05493905545378623,0.0016968710656841135,0.9997938687185226,0.10037940740585327,1
0.6963986417133603,0.02649101563164164,0.00010518963269361908,0.9993473607843968,0.03911697864532471,0
0.9701394871379968,0.059929960130673886,0.00019936399454429933,0.99720183580084,0.00888359546661377,1
0.6019753849844677,0.047217643907591526,0.0008255285106782397,0.9999099941832372,0.0775841772556305,0
0.6650879163770916,0.0396063539657585,0.00021364318273491773,0.9987145771214607,0.007074952125549316,0
0.6867738751825432,0.06735944421324994,0.0005210498988275081,0.9999138393748945,0.06687915325164795,0
0.9145248290532713,0.040469509067356246,0.0011763031543321478,0.9993401744837692,0.08964481949806213,1
0.8440212603125564,0.07733454267018545,0.0009780033091861817,0.9998438995216233,0.07753637433052063,1
0.9402196538136609,0.08946804633708214,0.001504069798119012,0.9987696614603706,0.10322800278663635,1
0.7969634548684633,0.14380781572011792,8.220617834591653e-05,0.9988452969569569,0.03231129050254822,1
0.851075777036025,0.1350087147904128,0.00018072774569063198,0.9992925524794515,0.034651994705200195,1
0.8652165607236554,0.05733040692330857,0.0014117048152502143,0.9998312129090032,0.09207329154014587,1
0.6410714302201123,0.053492293601955405,0.0004498710643364094,0.9992147978337801,0.059979259967803955,0
0.7273146917527719,0.016803260787214377,0.0010018964340343661,0.9998866445675354,0.07739081978797913,1
0.7303134480496281,0.03862097292818571,0.0005454669479718177,0.9999773413088452,0.05998298525810242,1
0.7042990309701593,0.06907331226218605,0.00013932995621710216,0.9989632300259723,0.01943531632423401,0
0.46336206859394546,0.05775189093403052,0.0007151647936789373,0.9982115097750147,-0.0007728636264801025,0
0.7944257758508776,0.05627011992007632,0.00042744426958349655,0.9997519650012175,0.021130412817001343,1
0.632327851911707,0.07392757701457661,0.001243223069331023,0.9998000919581493,0.09389221668243408,0
0.9294578082760601,0.0628003045406138,0.0010884772159358569,0.9993397652673821,0.08324223756790161,1
0.7079403449593269,0.015585002004376958,0.0002603459691517429,0.9994313121689254,0.04000326991081238,0
0.5865493593743416,0.08436253037905042,0.00023545593129083013,0.9992607109819046,-0.012341797351837158,0
0.6869433328871655,0.061865299354531375,0.0007181516443274805,0.9992882937680182,0.07027173042297363,0
0.8434558817301697,0.06674343907184303,0.0002812800265013232,0.9997799571576346,0.05551597476005554,1
0.5285651962964167,0.05866573458070388,0.00018796908228790876,0.9998288006068189,-0.03996613621711731,-1
0.8618492840147618,0.06254808996890428,0.00046786775427150925,0.9993131852630724,0.0023153722286224365,1
0.54138919835044,0.07198372701415395,0.00066738192694622,0.999398026557249,0.07368862628936768,0
0.8489475897850758,0.034012660059182534,0.00019289276588701435,0.998020592517764,-0.05646747350692749,-1
0.6795005675833015,0.06024559818508954,0.0002180173715849381,0.9997299185555111,0.03790175914764404,0
0.6659289840342509,0.05134210956845705,0.0002592444478239031,0.9988879269174858,0.0449506938457489,0
0.931922306741216,0.015408073707192327,7.984837438525084e-05,0.9996462587795908,0.02141505479812622,1
0.7421997280807586,0.0835047477563039,0.0004150542570327787,0.9997999739877736,0.05166745185852051,1
0.8635556344699421,0.029664301082906998,0.00020179410536652005,0.9995734977112167,0.04536348581314087,1
0.7106402491376878,0.05233896022452556,0.0006779641357431823,0.9995966761296703,0.0058231353759765625,0
0.8522851952538355,0.04905936032005971,0.0012284417569063955,0.9989175242403634,0.09026080369949341,1
0.8806249587447941,0.01547464387517623,0.00010959736303360612,0.9996792129026857,0.01992371678352356,1
0.9022585653103924,0.023304685474154027,0.0006411935263083278,0.9998825285535935,0.06912288069725037,1
0.7010358324062973,0.11531251212009631,0.00010188710781508823,0.9995276682682224,0.016205310821533203,0
0.9353184766147552,0.08265820933483271,0.00021406282505462588,0.9989366919058977,0.018591254949569702,1
0.5257445023911707,0.09100048130201689,0.00013453591963290412,0.999051942500291,0.030555397272109985,0
0.5597916781054088,0.09988643985740524,0.00030944892736620486,0.9969787637387586,0.04270702600479126,0
0.7275704686601563,0.08014734272316837,0.0003634287794768524,0.9997376215914325,0.05673563480377197,1
0.802827909301921,0.06391097318259711,0.0023044384059611733,0.9998383206927461,-0.0007535219192504883,0
0.7881077396251117,0.03536570254057436,0.00015829578937324543,0.9994161494200728,0.03637421131134033,1
0.6141216747000541,0.06341739570182926,0.00030498146516275447,0.9977738880405701,0.0033289194107055664,0
0.8816826431460727,0.03649734823404067,0.0005905308367926625,0.9956633831261796,0.07135695219039917,1
0.7073655851463403,0.09881019799669594,0.0007850194900695939,0.9997025177321948,0.02660578489303589,0
0.5292018850219069,0.027320481028480507,0.001138208732492929,0.9996416835818902,0.08625173568725586,-1
0.7100188088336506,0.038643529260612326,0.0016093837618610253,0.9996433257320222,0.10942187905311584,1
0.2563917065367701,0.04855048352897744,0.00011705993147518672,0.9981870144453295,-0.024352341890335083,-1
0.5919061088880813,0.12511223001436725,0.00011051763461189523,0.9993768700819363,-0.021767348051071167,0
0.25326826139643455,0.04320392710501854,0.00028632100378161383,0.9985732990804052,0.04286488890647888,-1
0.7976847270077495,0.06337224277626227,0.00010966699330182904,0.9996053732266991,0.03667396306991577,1
0.8878944246263993,0.06340795952163977,0.0008732867582903481,0.9992197684761747,0.07834970951080322,1
0.6881112110898631,0.0644314857478147,0.00034311577815095975,0.9977606258003471,0.024670690298080444,0
0.8930951595007266,0.008624930903576395,0.0005896254139379665,0.9997592254772891,0.05778747797012329,1
0.7984375047452359,0.03200699328111419,0.0001726777917859869,0.9998938067652665,0.006205260753631592,1
0.5955646203322496,0.02148944212952425,6.897305571249296e-05,0.9990074992491905,-0.04559671878814697,-1
0.4849522863086976,0.02314561963311483,0.00076206008812435,0.9993180030138623,0.01622217893600464,0
0.8810212198692092,0.06603520084258865,0.00044029577553043414,0.9994966789430875,0.062480032444000244,1
0.8579178198927992,0.053474873109367944,0.0010828376137006046,0.9989005765669264,0.019144296646118164,1
0.5316605621040518,0.05845209080016435,0.00020699059295470335,0.9997111896291438,-0.008894920349121094,0
0.6522167440089313,0.012877837685676232,0.0004647685486107634,0.9999199723243326,0.059024959802627563,0
0.8471884757739138,0.01824588695959755,0.0008222859556893947,0.9986270099616635,0.0748627781867981,1
0.8679230661478357,0.033940142724786314,0.00024353070558132592,0.9994187892309963,0.04889979958534241,1
0.8230878125198291,0.0606293817747385,0.000569399026657038,0.9988741836094372,0.06398716568946838,1
0.7317945411944075,0.03639369333776969,0.0001629061308919688,0.9982006338924181,0.009710073471069336,0
0.8064438288556655,0.013981910051445097,0.00048443731932849225,0.9996796197562412,0.0007295608520507812,1
0.8333761516133913,0.032699224832812394,9.335140157341728e-05,0.9986564572724256,0.031238794326782227,1
0.6209105689741301,0.07669826518173052,0.00041214050222501995,0.9988634810134884,-0.01440441608428955,0
0.3144964966489916,0.013072062125824058,0.0011065352568233066,0.998942738879457,0.022196441888809204,-1
0.7544402779133349,0.02685115187369287,0.00020273668417857492,0.999382708762042,0.036167293787002563,1
0.7620215741607587,0.06472283888895666,0.00032721806402279596,0.9999929961360716,0.05052858591079712,1
0.610965682180164,0.04798241456167812,0.0003833355170437614,0.999363744014693,0.05770576000213623,0
0.8397597129543346,0.01210873650740666,0.0006198773372942413,0.9998385916730589,0.06778165698051453,1
0.9253312896944546,0.0642912528884056,0.0002511179775157047,0.9994307958456584,0.04211688041687012,1
0.8528971621972374,0.03926276230808013,4.0757622912721556e-05,0.9982514612864469,0.020450860261917114,1
0.9686242691409166,0.09159548513167584,0.00039076730313911427,0.9993846793851744,0.06130129098892212,1
0.8274706356492634,0.07600325664251807,0.0007512581175168975,0.999934529263819,0.06844490766525269,1
0.5261760483275615,0.15509555399921093,0.00018000654887322703,0.9984184847528826,-0.03292042016983032,-1
0.8645397954646479,0.07883389344939137,0.0003876312328852549,0.9997746651092958,0.057160377502441406,1
0.6106031884197469,0.09694609904978652,0.0004092381156627479,0.9996164388872341,0.01651698350906372,0
0.44624665939170716,0.02983887358444852,9.593054672220169e-05,0.9983439112881458,-0.004866480827331543,0
0.8620769340891636,0.059813215950664286,0.00035116181850547434,0.9995549011639311,0.05884864926338196,1
0.8636947187748548,0.02439635056819234,0.00037503214013691186,0.9990492923353872,0.062295109033584595,1
0.6738991165679715,0.09656617715092501,3.20027035270669e-05,0.9994203577439941,0.007699519395828247,0
0.6134886691830458,0.038167484321988285,0.0012239736719812377,0.9997357154143522,0.08759886026382446,0
0.784863486629612,0.09098164743180308,0.00029554160484335235,0.9998207267330363,0.05035749077796936,1
0.5446887663390841,0.017636297404697587,9.535000936329773e-05,0.9990396927914482,0.007136225700378418,0
0.9238468103106946,0.006458600842736916,0.0002524641466347788,0.9988998621432664,0.052306950092315674,1
0.8906292258083113,0.012757558763011934,0.00014627789280871912,0.9981739584899803,7.900595664978027e-05,1
0.761216674330269,0.043010011918138774,0.000795970002901427,0.9996172981792552,0.07504013180732727,1
0.7665587552165659,0.038107034073825936,0.0004794937437358015,0.9990961660033444,0.060187578201293945,1
0.8086646484220967,0.04310361544152781,0.0002847896340126356,0.9995506907781874,0.022731900215148926,1
0.9086854462936687,0.03859831411848807,0.0008181782992195963,0.9997388901968611,0.08025747537612915,1
0.4540182688621457,0.08078012626650366,0.0005048023191535203,0.9986504607315968,0.016263484954833984,0
0.790533595403732,0.06063799301280672,8.856079920244175e-05,0.999699672169561,0.027317732572555542,1
0.7600613599913406,0.06100982077674619,0.0005264541313510306,0.9992264471772612,0.07022082805633545,1
0.815241333240749,0.03885101586440026,0.0003417759460101601,0.9970646509235681,0.028851449489593506,1
0.867617727718709,0.09831600614085495,0.0005255154275081253,0.99990899823733,0.019454985857009888,1
0.7735727639827794,0.07576807418986767,0.00021251316676175315,0.9994434228834509,0.04954046010971069,1
0.9506724720069781,0.07559808670645321,0.0010353548816641744,0.9997140062910248,0.0790635347366333,1
0.7710747246185502,0.017099471038777958,0.0004590061330897024,0.9965125281960163,0.013617843389511108,0
0.7232107138380497,0.022800987377653743,0.0006276049959614097,0.9999894511240974,0.07133767008781433,1
0.6626241863930147,0.032766167072714916,0.00018537167198378552,0.9996430892287037,0.025615930557250977,0
0.7442454346808728,0.04351352583587554,0.0005764484525588642,0.9998806182078694,0.06104585528373718,1
0.8109594848825881,0.009212028583998515,0.0018761735643281763,0.9998785420914508,0.10469436645507812,1
